t,phase,nav_n,nav_e,nav_alt,nav_vn,nav_ve,nav_climb,truth_n,truth_e,truth_alt,fc_roll,fc_pitch,fc_yaw,true_roll,true_pitch,stick_thr,stick_roll,stick_pitch,stick_yaw
3.102,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.661,-0.000,0.000,0.000
3.154,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.692,-0.000,0.000,0.000
3.207,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.724,-0.000,0.000,0.000
3.264,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.758,-0.000,0.000,0.000
3.314,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.074,0.00,-0.00,0.00,0.00,-0.00,0.788,-0.000,0.000,0.000
3.366,takeoff,0.000,0.000,0.074,0.000,0.000,0.001,0.000,0.000,0.075,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.417,takeoff,0.000,0.000,0.075,0.000,0.000,0.018,0.000,0.000,0.076,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.473,takeoff,0.000,0.000,0.075,0.000,0.000,0.018,0.000,0.000,0.078,0.00,-0.00,0.00,0.00,-0.00,0.800,-0.000,0.000,0.000
3.524,takeoff,0.000,0.000,0.080,0.000,0.000,0.105,0.000,0.000,0.084,0.00,-0.00,0.00,0.00,-0.00,0.797,-0.000,0.000,0.000
3.577,takeoff,0.000,0.000,0.080,0.000,0.000,0.105,0.000,0.000,0.094,0.00,-0.00,0.00,0.00,-0.00,0.798,-0.000,0.000,0.000
3.629,takeoff,0.000,0.000,0.098,0.000,0.000,0.253,0.000,0.000,0.108,0.00,-0.00,0.00,0.00,-0.00,0.792,-0.000,0.000,0.000
3.684,takeoff,0.000,0.000,0.130,0.000,0.000,0.399,0.000,0.000,0.126,0.00,-0.00,0.00,0.00,-0.00,0.783,-0.000,0.000,0.000
3.735,takeoff,0.000,0.000,0.130,0.000,0.000,0.399,0.000,0.000,0.147,0.00,-0.00,0.00,0.00,-0.00,0.780,-0.000,0.000,0.000
3.787,takeoff,0.000,0.000,0.177,0.000,0.000,0.538,0.000,0.000,0.171,0.00,-0.00,0.00,0.00,-0.00,0.772,-0.000,0.000,0.000
3.843,takeoff,0.000,0.000,0.177,0.000,0.000,0.538,0.000,0.000,0.209,0.00,-0.00,0.00,0.00,-0.00,0.769,-0.000,0.000,0.000
3.898,takeoff,0.000,0.000,0.237,0.000,0.000,0.658,0.000,0.000,0.241,0.00,-0.00,0.00,0.00,-0.00,0.763,-0.000,0.000,0.000
3.948,takeoff,0.000,0.000,0.237,0.000,0.000,0.658,0.000,0.000,0.265,0.00,-0.00,0.00,0.00,-0.00,0.760,-0.000,0.000,0.000
4.003,takeoff,0.000,0.000,0.309,0.000,0.000,0.764,0.000,0.000,0.315,0.00,-0.00,0.00,0.00,-0.00,0.755,-0.000,0.000,0.000
4.053,takeoff,0.000,0.000,0.309,0.000,0.000,0.764,0.000,0.000,0.355,0.00,-0.00,0.00,-0.00,-0.00,0.752,-0.000,0.000,0.000
4.109,takeoff,0.000,0.000,0.390,0.000,0.000,0.856,0.000,0.000,0.398,0.00,-0.00,0.00,-0.00,-0.00,0.747,-0.000,0.000,0.000
4.159,takeoff,0.000,0.000,0.390,0.000,0.000,0.856,0.000,0.000,0.443,0.00,-0.00,0.00,-0.00,-0.00,0.745,-0.000,0.000,0.000
4.210,takeoff,0.000,0.000,0.479,0.000,0.000,0.934,0.000,0.000,0.491,0.00,-0.00,0.00,-0.00,-0.00,0.740,-0.000,0.000,0.000
4.261,takeoff,0.000,0.000,0.479,0.000,0.000,0.934,0.000,0.000,0.540,0.00,-0.00,0.00,-0.00,-0.00,0.738,-0.000,0.000,0.000
4.312,takeoff,0.000,0.000,0.576,0.000,0.000,1.001,0.000,0.000,0.590,0.00,-0.00,0.00,-0.00,-0.00,0.734,-0.000,0.000,0.000
4.369,takeoff,0.000,0.000,0.576,0.000,0.000,1.001,0.000,0.000,0.660,0.00,-0.00,0.00,-0.00,-0.00,0.733,-0.000,0.000,0.000
4.422,takeoff,0.000,0.000,0.679,0.000,0.000,1.058,0.000,0.000,0.714,0.00,-0.00,0.00,-0.00,-0.00,0.729,-0.000,0.000,0.000
4.475,takeoff,0.000,0.000,0.679,0.000,0.000,1.058,0.000,0.000,0.770,0.00,-0.00,0.00,-0.00,-0.00,0.728,-0.000,0.000,0.000
4.526,takeoff,0.000,0.000,0.788,0.000,0.000,1.108,0.000,0.000,0.827,0.00,-0.00,0.00,-0.00,-0.00,0.725,-0.000,0.000,0.000
4.577,takeoff,0.000,0.000,0.788,0.000,0.000,1.108,0.000,0.000,0.885,0.00,-0.00,0.00,-0.00,-0.00,0.723,-0.000,0.000,0.000
4.634,takeoff,0.000,0.000,0.901,0.000,0.000,1.151,0.000,0.000,0.944,0.00,-0.00,0.00,-0.00,-0.00,0.720,-0.000,0.000,0.000
4.684,takeoff,0.000,0.000,1.018,0.000,0.000,1.188,0.000,0.000,1.004,0.00,-0.00,0.00,-0.00,-0.00,0.717,-0.000,0.000,0.000
4.735,takeoff,0.000,0.000,1.018,0.000,0.000,1.188,0.000,0.000,1.064,0.00,-0.00,0.00,-0.00,-0.00,0.716,-0.000,0.000,0.000
4.787,takeoff,0.000,0.000,1.138,0.000,0.000,1.215,0.000,0.000,1.126,0.00,-0.00,0.00,-0.00,-0.00,0.714,-0.000,0.000,0.000
4.844,takeoff,0.000,0.000,1.138,0.000,0.000,1.215,0.000,0.000,1.209,0.00,-0.00,0.00,-0.00,-0.00,0.713,-0.000,0.000,0.000
4.895,takeoff,0.000,0.000,1.138,0.000,0.000,1.215,0.000,0.000,1.252,0.00,-0.00,0.00,-0.00,-0.00,0.712,-0.000,0.000,0.000
4.946,takeoff,0.000,0.000,1.261,0.000,0.000,1.235,0.000,0.000,1.315,0.00,-0.00,0.00,-0.00,-0.00,0.711,-0.000,0.000,0.000
4.997,takeoff,0.000,0.000,1.261,0.000,0.000,1.235,0.000,0.000,1.379,0.00,-0.00,0.00,-0.00,-0.00,0.710,-0.000,0.000,0.000
